eta,Pmax
0.0023649689986466283,8.89759606106061
0.01021753821108479,4.344296810216924
0.02329689328977329,2.6640089446904236
0.041954146699595594,1.8140312923243962
0.06643465447972684,1.295334851096446
0.10356387379712144,0.9484217987075663
0.16701685856857743,0.689335074138784
0.2307810004560891,0.48421915829123874
0.35725749279851504,0.30410852592603044
0.6236647238802014,0.09136953352889142
