eta,Pmax
0.0023650009316627074,8.91891828249572
0.009894323892572172,4.385187412861069
0.022304032605001158,2.704926030801302
0.03929884908860312,1.8544112747450963
0.06143023471781669,1.3354251060362727
0.08835613253201961,0.9798804541591823
0.1201873698309709,0.7136553598040363
0.18638972358629205,0.5191495822668107
0.2524967259807662,0.3359828040605859
0.42854315900679724,0.11316929412115298
